"Región","Tipo.punto.monitoreo","Sector","Periodo","Semana","Producto","Mínimo","Máximo"
13,"Feria libre","Poniente",2013,28,"Cebolla",170,200
13,"Feria libre","Centro",2013,28,"Cebolla",200,250
13,"Feria libre","Sur",2013,28,"Cebolla",175,250
13,"Feria libre","Oriente",2013,28,"Cebolla",166,250
13,"Feria libre","Norte",2013,28,"Cebolla",120,150
13,"Feria libre","Poniente",2013,28,"Cebolla",100,180
13,"Feria libre","Sur",2013,28,"Cebolla",130,180
13,"Feria libre","Centro",2013,28,"Cebolla",125,166
13,"Feria libre","Oriente",2013,28,"Cebolla",125,200
13,"Feria libre","Poniente",2013,28,"Kiwi",200,300
13,"Feria libre","Norte",2013,28,"Kiwi",250,300
13,"Feria libre","Centro",2013,28,"Kiwi",250,400
13,"Feria libre","Oriente",2013,28,"Kiwi",250,450
13,"Feria libre","Sur",2013,28,"Kiwi",350,400
13,"Feria libre","Norte",2013,28,"Kiwi",200,200
13,"Feria libre","Poniente",2013,28,"Kiwi",150,250
13,"Feria libre","Oriente",2013,28,"Kiwi",200,300
13,"Feria libre","Centro",2013,28,"Kiwi",250,250
13,"Feria libre","Sur",2013,28,"Kiwi",250,350
13,"Feria libre","Poniente",2013,28,"Limón",200,200
13,"Feria libre","Norte",2013,28,"Limón",200,300
13,"Feria libre","Oriente",2013,28,"Limón",250,300
13,"Feria libre","Centro",2013,28,"Limón",300,300
13,"Feria libre","Sur",2013,28,"Limón",200,400
13,"Feria libre","Poniente",2013,28,"Limón",150,250
13,"Feria libre","Sur",2013,28,"Limón",250,250
13,"Feria libre","Oriente",2013,28,"Limón",250,300
13,"Feria libre","Centro",2013,28,"Limón",300,300
13,"Feria libre","Poniente",2013,28,"Limón",150,150
13,"Feria libre","Norte",2013,28,"Limón",150,200
13,"Feria libre","Oriente",2013,28,"Limón",200,250
13,"Feria libre","Sur",2013,28,"Limón",150,300
13,"Feria libre","Centro",2013,28,"Limón",200,250
13,"Feria libre","Poniente",2013,28,"Limón",100,200
13,"Feria libre","Sur",2013,28,"Limón",200,200
13,"Feria libre","Oriente",2013,28,"Limón",200,200
13,"Feria libre","Poniente",2013,28,"Mandarina",450,600
13,"Feria libre","Norte",2013,28,"Mandarina",500,600
13,"Feria libre","Sur",2013,28,"Mandarina",450,700
13,"Feria libre","Oriente",2013,28,"Mandarina",500,800
13,"Feria libre","Centro",2013,28,"Mandarina",700,700
13,"Feria libre","Poniente",2013,28,"Plátano",300,450
13,"Feria libre","Sur",2013,28,"Plátano",350,400
13,"Feria libre","Oriente",2013,28,"Plátano",300,450
13,"Feria libre","Norte",2013,28,"Plátano",350,450
13,"Feria libre","Centro",2013,28,"Plátano",350,500
13,"Feria libre","Poniente",2013,28,"Plátano",200,300
13,"Feria libre","Sur",2013,28,"Plátano",250,300
13,"Feria libre","Oriente",2013,28,"Plátano",300,350
13,"Feria libre","Centro",2013,28,"Plátano",350,350
13,"Feria libre","Norte",2013,28,"Zanahoria",43,75
13,"Feria libre","Sur",2013,28,"Zanahoria",50,60
13,"Feria libre","Centro",2013,28,"Zanahoria",50,75
13,"Feria libre","Oriente",2013,28,"Zanahoria",50,100
13,"Feria libre","Poniente",2013,28,"Zanahoria",38,85
13,"Feria libre","Poniente",2013,28,"Zanahoria",25,50
13,"Feria libre","Centro",2013,28,"Zanahoria",30,50
13,"Feria libre","Sur",2013,28,"Zanahoria",37,50
13,"Feria libre","Oriente",2013,28,"Zanahoria",40,50
13,"Feria libre","Norte",2013,28,"Zanahoria",50,65
13,"Feria libre","Norte",2013,29,"Ajo",100,150
13,"Feria libre","Poniente",2013,29,"Ajo",100,150
13,"Feria libre","Sur",2013,29,"Ajo",150,200
13,"Feria libre","Oriente",2013,29,"Ajo",150,250
13,"Feria libre","Oriente",2013,29,"Ajo",83,100
13,"Feria libre","Poniente",2013,29,"Ajo",100,100
13,"Feria libre","Sur",2013,29,"Ajo",100,150
13,"Feria libre","Norte",2013,29,"Brócoli",400,400
13,"Feria libre","Poniente",2013,29,"Brócoli",300,600
13,"Feria libre","Sur",2013,29,"Brócoli",500,600
13,"Feria libre","Centro",2013,29,"Brócoli",500,550
13,"Feria libre","Oriente",2013,29,"Brócoli",500,700
13,"Feria libre","Norte",2013,29,"Brócoli",300,300
13,"Feria libre","Poniente",2013,29,"Brócoli",300,500
13,"Feria libre","Centro",2013,29,"Brócoli",400,450
13,"Feria libre","Sur",2013,29,"Brócoli",350,500
13,"Feria libre","Oriente",2013,29,"Brócoli",400,500
13,"Feria libre","Norte",2013,29,"Cebolla",170,180
13,"Feria libre","Centro",2013,29,"Cebolla",180,200
13,"Feria libre","Poniente",2013,29,"Cebolla",170,200
13,"Feria libre","Oriente",2013,29,"Cebolla",200,250
13,"Feria libre","Sur",2013,29,"Cebolla",200,250
13,"Feria libre","Norte",2013,29,"Cebolla",130,150
13,"Feria libre","Poniente",2013,29,"Cebolla",130,150
13,"Feria libre","Oriente",2013,29,"Cebolla",120,175
13,"Feria libre","Centro",2013,29,"Cebolla",150,170
13,"Feria libre","Sur",2013,29,"Cebolla",120,200
13,"Feria libre","Poniente",2013,29,"Kiwi",250,300
13,"Feria libre","Norte",2013,29,"Kiwi",250,300
13,"Feria libre","Sur",2013,29,"Kiwi",250,450
13,"Feria libre","Oriente",2013,29,"Kiwi",300,400
13,"Feria libre","Centro",2013,29,"Kiwi",450,500
13,"Feria libre","Norte",2013,29,"Kiwi",200,200
13,"Feria libre","Poniente",2013,29,"Kiwi",200,200
13,"Feria libre","Oriente",2013,29,"Kiwi",200,250
13,"Feria libre","Sur",2013,29,"Kiwi",200,300
13,"Feria libre","Centro",2013,29,"Kiwi",350,400
13,"Feria libre","Poniente",2013,29,"Limón",200,200
13,"Feria libre","Norte",2013,29,"Limón",250,250
13,"Feria libre","Oriente",2013,29,"Limón",200,300
13,"Feria libre","Sur",2013,29,"Limón",200,400
13,"Feria libre","Centro",2013,29,"Limón",400,450
13,"Feria libre","Norte",2013,29,"Limón",200,200
13,"Feria libre","Oriente",2013,29,"Limón",200,200
13,"Feria libre","Sur",2013,29,"Limón",250,250
13,"Feria libre","Poniente",2013,29,"Limón",200,300
13,"Feria libre","Poniente",2013,29,"Limón",150,150
13,"Feria libre","Norte",2013,29,"Limón",150,200
13,"Feria libre","Oriente",2013,29,"Limón",150,250
13,"Feria libre","Sur",2013,29,"Limón",150,300
13,"Feria libre","Centro",2013,29,"Limón",300,350
13,"Feria libre","Oriente",2013,29,"Limón",150,150
13,"Feria libre","Sur",2013,29,"Limón",150,200
13,"Feria libre","Poniente",2013,29,"Limón",150,250
13,"Feria libre","Poniente",2013,29,"Mandarina",350,600
13,"Feria libre","Norte",2013,29,"Mandarina",500,600
13,"Feria libre","Centro",2013,29,"Mandarina",500,600
13,"Feria libre","Sur",2013,29,"Mandarina",400,700
13,"Feria libre","Oriente",2013,29,"Mandarina",500,700
13,"Feria libre","Norte",2013,29,"Plátano",450,500
13,"Feria libre","Sur",2013,29,"Plátano",350,690
13,"Feria libre","Poniente",2013,29,"Plátano",450,500
13,"Feria libre","Oriente",2013,29,"Plátano",500,600
13,"Feria libre","Centro",2013,29,"Plátano",550,600
13,"Feria libre","Poniente",2013,29,"Plátano",300,400
13,"Feria libre","Norte",2013,29,"Plátano",400,400
13,"Feria libre","Sur",2013,29,"Plátano",300,490
13,"Feria libre","Centro",2013,29,"Plátano",450,500
13,"Feria libre","Oriente",2013,29,"Plátano",450,500
13,"Feria libre","Oriente",2013,29,"Zanahoria",50,63
13,"Feria libre","Sur",2013,29,"Zanahoria",50,80
13,"Feria libre","Centro",2013,29,"Zanahoria",65,70
13,"Feria libre","Norte",2013,29,"Zanahoria",70,70
13,"Feria libre","Poniente",2013,29,"Zanahoria",60,80
13,"Feria libre","Sur",2013,29,"Zanahoria",30,50
13,"Feria libre","Poniente",2013,29,"Zanahoria",30,50
13,"Feria libre","Oriente",2013,29,"Zanahoria",38,50
13,"Feria libre","Norte",2013,29,"Zanahoria",50,50
13,"Feria libre","Centro",2013,29,"Zanahoria",50,60
13,"Feria libre","Norte",2013,30,"Ajo",100,150
13,"Feria libre","Poniente",2013,30,"Ajo",150,150
13,"Feria libre","Centro",2013,30,"Ajo",150,200
13,"Feria libre","Sur",2013,30,"Ajo",125,200
13,"Feria libre","Oriente",2013,30,"Ajo",150,300
13,"Feria libre","Poniente",2013,30,"Ajo",100,100
13,"Feria libre","Sur",2013,30,"Ajo",100,150
13,"Feria libre","Oriente",2013,30,"Ajo",100,150
13,"Feria libre","Centro",2013,30,"Ajo",100,170
13,"Feria libre","Centro",2013,30,"Brócoli",450,600
13,"Feria libre","Norte",2013,30,"Brócoli",400,700
13,"Feria libre","Sur",2013,30,"Brócoli",450,700
13,"Feria libre","Poniente",2013,30,"Brócoli",400,700
13,"Feria libre","Oriente",2013,30,"Brócoli",500,800
13,"Feria libre","Norte",2013,30,"Brócoli",400,400
13,"Feria libre","Poniente",2013,30,"Brócoli",300,500
13,"Feria libre","Centro",2013,30,"Brócoli",350,500
13,"Feria libre","Sur",2013,30,"Brócoli",300,500
13,"Feria libre","Oriente",2013,30,"Brócoli",400,500
13,"Feria libre","Norte",2013,30,"Cebolla",150,200
13,"Feria libre","Poniente",2013,30,"Cebolla",160,200
13,"Feria libre","Centro",2013,30,"Cebolla",200,240
13,"Feria libre","Sur",2013,30,"Cebolla",175,260
13,"Feria libre","Oriente",2013,30,"Cebolla",200,300
13,"Feria libre","Norte",2013,30,"Cebolla",100,150
13,"Feria libre","Poniente",2013,30,"Cebolla",125,150
13,"Feria libre","Centro",2013,30,"Cebolla",150,180
13,"Feria libre","Oriente",2013,30,"Cebolla",150,200
13,"Feria libre","Sur",2013,30,"Cebolla",125,200
13,"Feria libre","Norte",2013,30,"Kiwi",200,350
13,"Feria libre","Poniente",2013,30,"Kiwi",200,300
13,"Feria libre","Sur",2013,30,"Kiwi",250,400
13,"Feria libre","Oriente",2013,30,"Kiwi",250,600
13,"Feria libre","Centro",2013,30,"Kiwi",400,550
13,"Feria libre","Poniente",2013,30,"Kiwi",20,200
13,"Feria libre","Norte",2013,30,"Kiwi",200,200
13,"Feria libre","Sur",2013,30,"Kiwi",200,300
13,"Feria libre","Oriente",2013,30,"Kiwi",200,350
13,"Feria libre","Centro",2013,30,"Kiwi",300,450
13,"Feria libre","Norte",2013,30,"Limón",150,250
13,"Feria libre","Poniente",2013,30,"Limón",200,300
13,"Feria libre","Sur",2013,30,"Limón",250,400
13,"Feria libre","Oriente",2013,30,"Limón",250,400
13,"Feria libre","Centro",2013,30,"Limón",300,350
13,"Feria libre","Poniente",2013,30,"Limón",150,150
13,"Feria libre","Oriente",2013,30,"Limón",200,250
13,"Feria libre","Sur",2013,30,"Limón",200,400
13,"Feria libre","Norte",2013,30,"Limón",150,150
13,"Feria libre","Poniente",2013,30,"Limón",150,200
13,"Feria libre","Sur",2013,30,"Limón",150,200
13,"Feria libre","Oriente",2013,30,"Limón",200,200
13,"Feria libre","Centro",2013,30,"Limón",200,280
13,"Feria libre","Poniente",2013,30,"Limón",100,100
13,"Feria libre","Oriente",2013,30,"Limón",150,200
13,"Feria libre","Sur",2013,30,"Limón",175,200
13,"Feria libre","Poniente",2013,30,"Mandarina",400,600
13,"Feria libre","Norte",2013,30,"Mandarina",450,600
13,"Feria libre","Oriente",2013,30,"Mandarina",333,800
13,"Feria libre","Centro",2013,30,"Mandarina",550,700
13,"Feria libre","Sur",2013,30,"Mandarina",600,850
13,"Feria libre","Sur",2013,30,"Plátano",350,600
13,"Feria libre","Norte",2013,30,"Plátano",350,500
13,"Feria libre","Oriente",2013,30,"Plátano",400,600
13,"Feria libre","Poniente",2013,30,"Plátano",450,600
13,"Feria libre","Centro",2013,30,"Plátano",400,650
13,"Feria libre","Sur",2013,30,"Plátano",290,500
13,"Feria libre","Poniente",2013,30,"Plátano",350,450
13,"Feria libre","Norte",2013,30,"Plátano",400,450
13,"Feria libre","Oriente",2013,30,"Plátano",400,450
13,"Feria libre","Centro",2013,30,"Plátano",350,550
13,"Feria libre","Sur",2013,30,"Zanahoria",30,70
13,"Feria libre","Norte",2013,30,"Zanahoria",43,75
13,"Feria libre","Oriente",2013,30,"Zanahoria",50,88
13,"Feria libre","Centro",2013,30,"Zanahoria",60,70
13,"Feria libre","Poniente",2013,30,"Zanahoria",44,85
13,"Feria libre","Sur",2013,30,"Zanahoria",30,70
13,"Feria libre","Oriente",2013,30,"Zanahoria",43,50
13,"Feria libre","Norte",2013,30,"Zanahoria",50,50
13,"Feria libre","Poniente",2013,30,"Zanahoria",31,70
13,"Feria libre","Centro",2013,30,"Zanahoria",45,55
13,"Feria libre","Norte",2013,31,"Ajo",100,150
13,"Feria libre","Poniente",2013,31,"Ajo",125,150
13,"Feria libre","Sur",2013,31,"Ajo",150,250
13,"Feria libre","Centro",2013,31,"Ajo",150,250
13,"Feria libre","Oriente",2013,31,"Ajo",125,300
13,"Feria libre","Norte",2013,31,"Ajo",100,100
13,"Feria libre","Poniente",2013,31,"Ajo",100,120
13,"Feria libre","Sur",2013,31,"Ajo",100,150
13,"Feria libre","Oriente",2013,31,"Ajo",70,200
13,"Feria libre","Centro",2013,31,"Ajo",100,180
13,"Feria libre","Norte",2013,31,"Brócoli",400,600
13,"Feria libre","Centro",2013,31,"Brócoli",450,650
13,"Feria libre","Sur",2013,31,"Brócoli",400,700
13,"Feria libre","Poniente",2013,31,"Brócoli",400,800
13,"Feria libre","Oriente",2013,31,"Brócoli",500,800
13,"Feria libre","Oriente",2013,31,"Brócoli",400,400
13,"Feria libre","Sur",2013,31,"Brócoli",250,500
13,"Feria libre","Centro",2013,31,"Brócoli",350,550
13,"Feria libre","Poniente",2013,31,"Brócoli",300,600
13,"Feria libre","Norte",2013,31,"Brócoli",300,600
13,"Feria libre","Norte",2013,31,"Cebolla",150,250
13,"Feria libre","Poniente",2013,31,"Cebolla",180,250
13,"Feria libre","Sur",2013,31,"Cebolla",175,280
13,"Feria libre","Oriente",2013,31,"Cebolla",200,300
13,"Feria libre","Centro",2013,31,"Cebolla",230,300
13,"Feria libre","Norte",2013,31,"Cebolla",100,150
13,"Feria libre","Oriente",2013,31,"Cebolla",125,175
13,"Feria libre","Poniente",2013,31,"Cebolla",125,200
13,"Feria libre","Sur",2013,31,"Cebolla",150,200
13,"Feria libre","Centro",2013,31,"Cebolla",180,240
13,"Feria libre","Poniente",2013,31,"Kiwi",150,300
13,"Feria libre","Sur",2013,31,"Kiwi",250,350
13,"Feria libre","Norte",2013,31,"Kiwi",200,350
13,"Feria libre","Oriente",2013,31,"Kiwi",300,600
13,"Feria libre","Centro",2013,31,"Kiwi",350,450
13,"Feria libre","Poniente",2013,31,"Kiwi",100,250
13,"Feria libre","Norte",2013,31,"Kiwi",200,200
13,"Feria libre","Oriente",2013,31,"Kiwi",200,300
13,"Feria libre","Sur",2013,31,"Kiwi",200,350
13,"Feria libre","Centro",2013,31,"Kiwi",250,350
13,"Feria libre","Norte",2013,31,"Limón",170,250
13,"Feria libre","Poniente",2013,31,"Limón",200,300
13,"Feria libre","Oriente",2013,31,"Limón",200,400
13,"Feria libre","Sur",2013,31,"Limón",200,400
13,"Feria libre","Centro",2013,31,"Limón",280,350
13,"Feria libre","Poniente",2013,31,"Limón",150,150
13,"Feria libre","Sur",2013,31,"Limón",250,250
13,"Feria libre","Oriente",2013,31,"Limón",150,200
13,"Feria libre","Poniente",2013,31,"Limón",150,200
13,"Feria libre","Sur",2013,31,"Limón",150,350
13,"Feria libre","Centro",2013,31,"Limón",200,260
13,"Feria libre","Poniente",2013,31,"Limón",100,100
13,"Feria libre","Sur",2013,31,"Limón",150,200
13,"Feria libre","Poniente",2013,31,"Mandarina",400,500
13,"Feria libre","Norte",2013,31,"Mandarina",400,600
13,"Feria libre","Centro",2013,31,"Mandarina",450,600
13,"Feria libre","Sur",2013,31,"Mandarina",500,750
13,"Feria libre","Oriente",2013,31,"Mandarina",500,800
13,"Feria libre","Poniente",2013,31,"Plátano",300,450
13,"Feria libre","Norte",2013,31,"Plátano",300,450
13,"Feria libre","Sur",2013,31,"Plátano",290,600
13,"Feria libre","Oriente",2013,31,"Plátano",350,500
13,"Feria libre","Centro",2013,31,"Plátano",400,500
13,"Feria libre","Poniente",2013,31,"Plátano",200,400
13,"Feria libre","Sur",2013,31,"Plátano",200,350
13,"Feria libre","Oriente",2013,31,"Plátano",250,350
13,"Feria libre","Norte",2013,31,"Plátano",300,350
13,"Feria libre","Centro",2013,31,"Plátano",350,450
13,"Feria libre","Norte",2013,31,"Zanahoria",43,75
13,"Feria libre","Sur",2013,31,"Zanahoria",50,80
13,"Feria libre","Centro",2013,31,"Zanahoria",60,70
13,"Feria libre","Poniente",2013,31,"Zanahoria",44,80
13,"Feria libre","Oriente",2013,31,"Zanahoria",50,125
13,"Feria libre","Sur",2013,31,"Zanahoria",25,43
13,"Feria libre","Oriente",2013,31,"Zanahoria",31,50
13,"Feria libre","Poniente",2013,31,"Zanahoria",25,60
13,"Feria libre","Norte",2013,31,"Zanahoria",50,50
13,"Feria libre","Centro",2013,31,"Zanahoria",45,55
13,"Feria libre","Norte",2013,32,"Ajo",100,200
13,"Feria libre","Norte",2013,32,"Ajo",100,200
13,"Feria libre","Poniente",2013,32,"Ajo",150,150
13,"Feria libre","Poniente",2013,32,"Ajo",150,150
13,"Feria libre","Sur",2013,32,"Ajo",133,200
13,"Feria libre","Sur",2013,32,"Ajo",133,200
13,"Feria libre","Oriente",2013,32,"Ajo",125,300
13,"Feria libre","Oriente",2013,32,"Ajo",125,300
13,"Feria libre","Centro",2013,32,"Ajo",200,280
13,"Feria libre","Centro",2013,32,"Ajo",200,280
13,"Feria libre","Norte",2013,32,"Ajo",100,100
13,"Feria libre","Norte",2013,32,"Ajo",100,100
13,"Feria libre","Oriente",2013,32,"Ajo",100,100
13,"Feria libre","Oriente",2013,32,"Ajo",100,100
13,"Feria libre","Poniente",2013,32,"Ajo",100,100
13,"Feria libre","Poniente",2013,32,"Ajo",100,100
13,"Feria libre","Sur",2013,32,"Ajo",100,150
13,"Feria libre","Sur",2013,32,"Ajo",100,150
13,"Feria libre","Centro",2013,32,"Ajo",150,200
13,"Feria libre","Centro",2013,32,"Ajo",150,200
13,"Feria libre","Sur",2013,32,"Brócoli",400,600
13,"Feria libre","Sur",2013,32,"Brócoli",400,600
13,"Feria libre","Centro",2013,32,"Brócoli",450,600
13,"Feria libre","Centro",2013,32,"Brócoli",450,600
13,"Feria libre","Norte",2013,32,"Brócoli",400,700
13,"Feria libre","Norte",2013,32,"Brócoli",400,700
13,"Feria libre","Oriente",2013,32,"Brócoli",500,800
13,"Feria libre","Oriente",2013,32,"Brócoli",500,800
13,"Feria libre","Poniente",2013,32,"Brócoli",600,800
13,"Feria libre","Poniente",2013,32,"Brócoli",600,800
13,"Feria libre","Sur",2013,32,"Brócoli",300,400
13,"Feria libre","Sur",2013,32,"Brócoli",300,400
13,"Feria libre","Norte",2013,32,"Brócoli",350,350
13,"Feria libre","Norte",2013,32,"Brócoli",350,350
13,"Feria libre","Oriente",2013,32,"Brócoli",400,500
13,"Feria libre","Oriente",2013,32,"Brócoli",400,500
13,"Feria libre","Centro",2013,32,"Brócoli",350,500
13,"Feria libre","Centro",2013,32,"Brócoli",350,500
13,"Feria libre","Poniente",2013,32,"Brócoli",400,600
13,"Feria libre","Poniente",2013,32,"Brócoli",400,600
13,"Feria libre","Norte",2013,32,"Cebolla",150,250
13,"Feria libre","Norte",2013,32,"Cebolla",150,250
13,"Feria libre","Centro",2013,32,"Cebolla",200,240
13,"Feria libre","Centro",2013,32,"Cebolla",200,240
13,"Feria libre","Poniente",2013,32,"Cebolla",200,250
13,"Feria libre","Poniente",2013,32,"Cebolla",200,250
13,"Feria libre","Sur",2013,32,"Cebolla",200,333
13,"Feria libre","Sur",2013,32,"Cebolla",200,333
13,"Feria libre","Oriente",2013,32,"Cebolla",200,400
13,"Feria libre","Oriente",2013,32,"Cebolla",200,400
13,"Feria libre","Norte",2013,32,"Cebolla",100,130
13,"Feria libre","Norte",2013,32,"Cebolla",100,130
13,"Feria libre","Poniente",2013,32,"Cebolla",125,180
13,"Feria libre","Poniente",2013,32,"Cebolla",125,180
13,"Feria libre","Sur",2013,32,"Cebolla",150,200
13,"Feria libre","Sur",2013,32,"Cebolla",150,200
13,"Feria libre","Centro",2013,32,"Cebolla",150,200
13,"Feria libre","Centro",2013,32,"Cebolla",150,200
13,"Feria libre","Oriente",2013,32,"Cebolla",150,250
13,"Feria libre","Oriente",2013,32,"Cebolla",150,250
13,"Feria libre","Poniente",2013,32,"Kiwi",200,300
13,"Feria libre","Poniente",2013,32,"Kiwi",200,300
13,"Feria libre","Norte",2013,32,"Kiwi",250,350
13,"Feria libre","Norte",2013,32,"Kiwi",250,350
13,"Feria libre","Sur",2013,32,"Kiwi",250,350
13,"Feria libre","Sur",2013,32,"Kiwi",250,350
13,"Feria libre","Centro",2013,32,"Kiwi",300,450
13,"Feria libre","Centro",2013,32,"Kiwi",300,450
13,"Feria libre","Oriente",2013,32,"Kiwi",350,600
13,"Feria libre","Oriente",2013,32,"Kiwi",350,600
13,"Feria libre","Poniente",2013,32,"Kiwi",150,200
13,"Feria libre","Poniente",2013,32,"Kiwi",150,200
13,"Feria libre","Norte",2013,32,"Kiwi",200,200
13,"Feria libre","Norte",2013,32,"Kiwi",200,200
13,"Feria libre","Sur",2013,32,"Kiwi",200,250
13,"Feria libre","Sur",2013,32,"Kiwi",200,250
13,"Feria libre","Centro",2013,32,"Kiwi",200,350
13,"Feria libre","Centro",2013,32,"Kiwi",200,350
13,"Feria libre","Oriente",2013,32,"Kiwi",250,350
13,"Feria libre","Oriente",2013,32,"Kiwi",250,350
13,"Feria libre","Norte",2013,32,"Limón",180,250
13,"Feria libre","Norte",2013,32,"Limón",180,250
13,"Feria libre","Poniente",2013,32,"Limón",200,300
13,"Feria libre","Poniente",2013,32,"Limón",200,300
13,"Feria libre","Sur",2013,32,"Limón",200,300
13,"Feria libre","Sur",2013,32,"Limón",200,300
13,"Feria libre","Centro",2013,32,"Limón",220,300
13,"Feria libre","Centro",2013,32,"Limón",220,300
13,"Feria libre","Oriente",2013,32,"Limón",200,400
13,"Feria libre","Oriente",2013,32,"Limón",200,400
13,"Feria libre","Poniente",2013,32,"Limón",20,200
13,"Feria libre","Poniente",2013,32,"Limón",20,200
13,"Feria libre","Sur",2013,32,"Limón",150,200
13,"Feria libre","Sur",2013,32,"Limón",150,200
13,"Feria libre","Oriente",2013,32,"Limón",175,200
13,"Feria libre","Oriente",2013,32,"Limón",175,200
13,"Feria libre","Norte",2013,32,"Limón",200,200
13,"Feria libre","Norte",2013,32,"Limón",200,200
13,"Feria libre","Centro",2013,32,"Limón",180,250
13,"Feria libre","Centro",2013,32,"Limón",180,250
13,"Feria libre","Sur",2013,32,"Plátano",300,400
13,"Feria libre","Sur",2013,32,"Plátano",300,400
13,"Feria libre","Norte",2013,32,"Plátano",300,450
13,"Feria libre","Norte",2013,32,"Plátano",300,450
13,"Feria libre","Poniente",2013,32,"Plátano",350,400
13,"Feria libre","Poniente",2013,32,"Plátano",350,400
13,"Feria libre","Centro",2013,32,"Plátano",350,480
13,"Feria libre","Centro",2013,32,"Plátano",350,480
13,"Feria libre","Oriente",2013,32,"Plátano",400,500
13,"Feria libre","Oriente",2013,32,"Plátano",400,500
13,"Feria libre","Sur",2013,32,"Plátano",250,300
13,"Feria libre","Sur",2013,32,"Plátano",250,300
13,"Feria libre","Poniente",2013,32,"Plátano",250,350
13,"Feria libre","Poniente",2013,32,"Plátano",250,350
13,"Feria libre","Norte",2013,32,"Plátano",300,400
13,"Feria libre","Norte",2013,32,"Plátano",300,400
13,"Feria libre","Oriente",2013,32,"Plátano",350,350
13,"Feria libre","Oriente",2013,32,"Plátano",350,350
13,"Feria libre","Centro",2013,32,"Plátano",300,430
13,"Feria libre","Centro",2013,32,"Plátano",300,430
13,"Feria libre","Norte",2013,32,"Zanahoria",50,80
13,"Feria libre","Norte",2013,32,"Zanahoria",50,80
13,"Feria libre","Sur",2013,32,"Zanahoria",50,80
13,"Feria libre","Sur",2013,32,"Zanahoria",50,80
13,"Feria libre","Oriente",2013,32,"Zanahoria",50,100
13,"Feria libre","Oriente",2013,32,"Zanahoria",50,100
13,"Feria libre","Centro",2013,32,"Zanahoria",60,75
13,"Feria libre","Centro",2013,32,"Zanahoria",60,75
13,"Feria libre","Poniente",2013,32,"Zanahoria",44,90
13,"Feria libre","Poniente",2013,32,"Zanahoria",44,90
13,"Feria libre","Sur",2013,32,"Zanahoria",30,50
13,"Feria libre","Sur",2013,32,"Zanahoria",30,50
13,"Feria libre","Oriente",2013,32,"Zanahoria",37,50
13,"Feria libre","Oriente",2013,32,"Zanahoria",37,50
13,"Feria libre","Norte",2013,32,"Zanahoria",37,50
13,"Feria libre","Norte",2013,32,"Zanahoria",37,50
13,"Feria libre","Centro",2013,32,"Zanahoria",40,60
13,"Feria libre","Centro",2013,32,"Zanahoria",40,60
13,"Feria libre","Poniente",2013,32,"Zanahoria",50,60
13,"Feria libre","Poniente",2013,32,"Zanahoria",50,60
13,"Feria libre","Sur",2013,33,"Ajo",100,150
13,"Feria libre","Sur",2013,33,"Ajo",100,150
13,"Feria libre","Norte",2013,33,"Ajo",100,150
13,"Feria libre","Norte",2013,33,"Ajo",100,150
13,"Feria libre","Poniente",2013,33,"Ajo",150,150
13,"Feria libre","Poniente",2013,33,"Ajo",150,150
13,"Feria libre","Centro",2013,33,"Ajo",180,220
13,"Feria libre","Centro",2013,33,"Ajo",180,220
13,"Feria libre","Oriente",2013,33,"Ajo",125,300
13,"Feria libre","Oriente",2013,33,"Ajo",125,300
13,"Feria libre","Norte",2013,33,"Ajo",100,100
13,"Feria libre","Norte",2013,33,"Ajo",100,100
13,"Feria libre","Oriente",2013,33,"Ajo",100,100
13,"Feria libre","Oriente",2013,33,"Ajo",100,100
13,"Feria libre","Poniente",2013,33,"Ajo",100,100
13,"Feria libre","Poniente",2013,33,"Ajo",100,100
13,"Feria libre","Sur",2013,33,"Ajo",100,166
13,"Feria libre","Sur",2013,33,"Ajo",100,166
13,"Feria libre","Centro",2013,33,"Ajo",150,180
13,"Feria libre","Centro",2013,33,"Ajo",150,180
13,"Feria libre","Sur",2013,33,"Brócoli",400,500
13,"Feria libre","Sur",2013,33,"Brócoli",400,500
13,"Feria libre","Centro",2013,33,"Brócoli",500,600
13,"Feria libre","Centro",2013,33,"Brócoli",500,600
13,"Feria libre","Norte",2013,33,"Brócoli",500,600
13,"Feria libre","Norte",2013,33,"Brócoli",500,600
13,"Feria libre","Oriente",2013,33,"Brócoli",500,800
13,"Feria libre","Oriente",2013,33,"Brócoli",500,800
13,"Feria libre","Poniente",2013,33,"Brócoli",700,800
13,"Feria libre","Poniente",2013,33,"Brócoli",700,800
13,"Feria libre","Sur",2013,33,"Brócoli",300,400
13,"Feria libre","Sur",2013,33,"Brócoli",300,400
13,"Feria libre","Oriente",2013,33,"Brócoli",300,400
13,"Feria libre","Oriente",2013,33,"Brócoli",300,400
13,"Feria libre","Centro",2013,33,"Brócoli",400,450
13,"Feria libre","Centro",2013,33,"Brócoli",400,450
13,"Feria libre","Norte",2013,33,"Brócoli",500,500
13,"Feria libre","Norte",2013,33,"Brócoli",500,500
13,"Feria libre","Poniente",2013,33,"Brócoli",400,600
13,"Feria libre","Poniente",2013,33,"Brócoli",400,600
13,"Feria libre","Norte",2013,33,"Cebolla",180,250
13,"Feria libre","Norte",2013,33,"Cebolla",180,250
13,"Feria libre","Sur",2013,33,"Cebolla",200,250
13,"Feria libre","Sur",2013,33,"Cebolla",200,250
13,"Feria libre","Poniente",2013,33,"Cebolla",200,250
